Source Course	Target Course
SI 670	OMS 616
SI 670	EECS 584
SI 670	IOE 539
SI 670	SI 653
SI 670	PUBPOL 715
SI 670	CMPLXSYS 501
SI 670	BA 523
SI 670	OMS 620
SI 670	SI 690
SI 670	SI 840
SI 670	STRATEGY 673
SI 670	MO 603
SI 670	UP 507
SI 670	SI 702
SI 670	SI 681
SI 670	SI 682
SI 670	SI 719
SI 670	SI 661
SI 670	SI 679
SI 670	SI 688
SI 670	SI 692
SI 670	EDUC 626
SI 670	IOE 536
SI 670	SWC 993
SI 670	SI 708
SI 670	ELI 321
SI 670	DESCI 502
SI 670	MO 700
SI 670	BIT 648
SI 670	SI 701
SI 670	COMM 993
SI 670	BIT 646
SI 670	SI 686
SI 670	SI 683
SI 670	SI 689
SI 670	SI 687
SI 670	SI 676
SI 670	SI 684
SI 670	ARCH 531
SI 675	SI 692
SI 675	ARTDES 700
SI 675	SI 737
SI 675	HISTART 489
SI 675	ARTDES 600
SI 675	MSP 601
SI 675	MSP 602
SI 675	MHS 663
SI 675	MSP 609
SI 675	SI 681
SI 675	SI 791
SI 675	SI 792
SI 675	SI 688
SI 675	SI 690
SI 676	NRE 605
SI 676	ACC 315
SI 676	ACC 312
SI 676	EECS 381
SI 676	ECON 600
SI 676	HMP 669
SI 676	SI 630
SI 676	ES 623
SI 676	FIN 629
SI 676	HMP 617
SI 676	ELI 336
SI 676	PUBPOL 515
SI 676	HISTORY 536
SI 676	ACC 272
SI 676	BIT 601
SI 676	LING 441
SI 676	MO 622
SI 676	SI 680
SI 676	SI 686
SI 676	SI 681
SI 676	SI 689
SI 676	OMS 616
SI 676	STRATEGY 574
SI 676	ACC 630
SI 676	BIT 678
SI 676	ES 715
SI 676	SI 690
SI 676	HMP 668
SI 676	BIT 512
SI 676	BIT 514
SI 676	PUBPOL 754
SI 676	BIT 513
SI 676	ELI 321
SI 676	SI 688
SI 676	BIT 648
SI 676	SI 701
SI 676	ELI 320
SI 676	SI 678
SI 676	SI 682
SI 676	SI 840
SI 676	BIT 646
SI 676	SI 696
SI 676	IOE 536
SI 676	ARCH 531
SI 676	SI 791
SI 676	SI 702
SI 676	SI 692
SI 678	AMCULT 425
SI 678	ARTDES 611
SI 678	MUSICOL 503
SI 678	BIT 678
SI 678	MUSMETH 406
SI 678	PUBPOL 678
SI 678	AMCULT 993
SI 678	MSP 609
SI 678	SI 692
SI 678	ARTDES 700
SI 678	HISTART 489
SI 678	ARTDES 600
SI 678	SI 681
SI 678	SI 690
SI 678	SI 791
SI 678	SI 792
SI 679	NRE 605
SI 679	STRATEGY 514
SI 679	PSYCH 703
SI 679	BA 615
SI 679	EECS 381
SI 679	ECON 600
SI 679	COMM 698
SI 679	ES 623
SI 679	FIN 629
SI 679	COMM 799
SI 679	ELI 334
SI 679	ELI 337
SI 679	ELI 336
SI 679	PUBPOL 515
SI 679	ECON 405
SI 679	LING 441
SI 679	ECON 434
SI 679	SI 681
SI 679	ARCH 531
SI 679	ELI 321
SI 679	PUBPOL 650
SI 679	BE 550
SI 679	STRATEGY 675
SI 679	CMPLXSYS 501
SI 679	PUBPOL 529
SI 679	ES 715
SI 679	MKT 619
SI 679	OMS 620
SI 679	COMM 781
SI 679	ELI 320
SI 679	BIT 514
SI 679	SI 699
SI 679	OMS 501
SI 679	MKT 620
SI 679	SI 702
SI 679	SI 719
SI 679	SI 562
SI 679	SI 684
SI 679	PUBPOL 754
SI 679	COMM 810
SI 679	SI 682
SI 679	SI 708
SI 679	SI 688
SI 679	BIT 648
SI 679	SI 701
SI 679	COMM 993
SI 679	SI 840
SI 679	BIT 646
SI 679	SI 690
SI 679	IOE 536
SI 679	SI 791
SI 680	BE 550
SI 680	ACC 630
SI 680	STRATEGY 675
SI 680	PUBPOL 529
SI 680	COMM 781
SI 680	SI 689
SI 680	HMP 668
SI 680	STRATEGY 673
SI 680	OMS 501
SI 680	ECON 500
SI 680	SI 681
SI 680	SI 684
SI 680	COMM 810
SI 680	SI 708
SI 680	BIT 648
SI 680	COMM 993
SI 680	ELI 320
SI 680	SI 682
SI 680	BIT 646
SI 680	BIT 512
SI 680	ARCH 531
SI 680	SI 702
SI 680	SI 690
SI 681	BIT 646
SI 681	SI 684
SI 681	IOE 536
SI 681	RACKHAM 998
SI 681	MHS 663
SI 681	BIT 648
SI 681	BIT 512
SI 681	NRE 531
SI 681	SI 687
SI 681	ELI 320
SI 681	SI 683
SI 681	SI 791
SI 681	MO 700
SI 681	SI 792
SI 681	SI 702
SI 681	SI 708
SI 681	SI 686
SI 681	SWC 993
SI 681	COMM 993
SI 681	NRE 540
SI 681	BIT 514
SI 681	PUBPOL 534
SI 681	STRATEGY 673
SI 681	SI 696
SI 681	ELI 321
SI 681	MSP 601
SI 681	MSP 602
SI 681	PUBPOL 671
SI 681	PUBPOL 650
SI 681	BE 550
SI 681	SOC 522
SI 681	PUBPOL 715
SI 681	STRATEGY 574
SI 681	SWC 630
SI 681	AMCULT 520
SI 681	STRATEGY 675
SI 681	ASIAN 500
SI 681	ENGLISH 549
SI 681	ACC 564
SI 681	PUBPOL 558
SI 681	PUBPOL 555
SI 681	PUBPOL 529
SI 681	ELI 330
SI 681	PUBPOL 678
SI 681	MKT 619
SI 681	HB 605
SI 681	SI 510
SI 681	PUBPOL 636
SI 681	SI 586
SI 681	ENGLISH 993
SI 681	COMM 781
SI 681	BIT 581
SI 681	AMCULT 993
SI 681	EDUC 626
SI 681	BIT 513
SI 681	MKT 501
SI 681	MSP 609
SI 681	SI 840
SI 681	DESCI 502
SI 681	HMP 668
SI 681	OMS 501
SI 681	PSYCH 613
SI 681	HISTART 754
SI 681	MO 603
SI 681	EDUC 601
SI 681	UP 507
SI 681	ECON 500
SI 681	EDUC 737
SI 681	BE 501
SI 681	MKT 620
SI 681	PUBPOL 653
SI 681	NRE 605
SI 681	ASIANLAN 430
SI 681	WOMENSTD 551
SI 681	PUBPOL 720
SI 681	ACC 315
SI 681	ACC 312
SI 681	LATIN 401
SI 681	HISTART 600
SI 681	RCIDIV 351
SI 681	SI 719
SI 681	STRATEGY 514
SI 681	ES 581
SI 681	PSYCH 703
SI 681	ASIANLAN 325
SI 681	ASIANLAN 326
SI 681	SI 628
SI 681	RUSSIAN 521
SI 681	CSIB 676
SI 681	LAW 608
SI 681	PSYCH 418
SI 681	PUBPOL 758
SI 681	PUBPOL 759
SI 681	FIN 647
SI 681	BA 615
SI 681	EECS 695
SI 681	RACKHAM 575
SI 681	OMS 548
SI 681	ASIAN 532
SI 681	BIT 645
SI 681	EDUC 662
SI 681	PUBPOL 585
SI 681	PUBPOL 587
SI 681	PUBPOL 580
SI 681	EECS 588
SI 681	ASIAN 455
SI 681	STATS 405
SI 681	PUBPOL 578
SI 681	FIN 551
SI 681	ANTHRCUL 658
SI 681	SAC 602
SI 681	BCS 439
SI 681	POLSCI 662
SI 681	PSYCH 442
SI 681	EECS 381
SI 681	HISTORY 600
SI 681	PUBPOL 667
SI 681	ENGR 477
SI 681	ASIANLAN 425
SI 681	ASIANLAN 429
SI 681	POLSCI 594
SI 681	CHIN 588
SI 681	POLSCI 813
SI 681	LHC 524
SI 681	EDUC 758
SI 681	ITALIAN 103
SI 681	ENGLISH 648
SI 681	ARCH 551
SI 681	MKT 601
SI 681	HMP 669
SI 681	MKT 603
SI 681	MKT 608
SI 681	SAC 455
SI 681	SI 635
SI 681	ITALIAN 361
SI 681	ARTDES 711
SI 681	ARTDES 710
SI 681	COMM 698
SI 681	ES 623
SI 681	SI 524
SI 681	LING 510
SI 681	SLAVIC 490
SI 681	EDUC 793
SI 681	EDUC 791
SI 681	EDUC 790
SI 681	FIN 622
SI 681	FIN 629
SI 681	PSYCH 751
SI 681	EDUC 728
SI 681	CSIB 502
SI 681	ELI 420
SI 681	BIOSTAT 503
SI 681	SOC 530
SI 681	PSYCH 682
SI 681	ARTDES 610
SI 681	COMM 799
SI 681	CAAS 408
SI 681	ELI 334
SI 681	PUBPOL 770
SI 681	ENGLISH 501
SI 681	CHIN 610
SI 681	MATH 423
SI 681	PUBPOL 513
SI 681	MO 512
SI 681	MECHENG 599
SI 681	EECS 280
SI 681	PUBPOL 515
SI 681	PUBPOL 686
SI 681	PUBPOL 687
SI 681	EDUC 600
SI 681	SI 732
SI 681	EDUC 609
SI 681	PUBPOL 677
SI 681	PUBPOL 675
SI 681	PSYCH 644
SI 681	MKT 614
SI 681	ENGLISH 484
SI 681	SAC 441
SI 681	ECON 405
SI 681	LHC 582
SI 681	AMCULT 498
SI 681	HISTORY 786
SI 681	EDUC 462
SI 681	CLARCH 993
SI 681	SOC 504
SI 681	HISTORY 536
SI 681	ANTHRCUL 558
SI 681	COMORG 654
SI 681	SI 516
SI 681	ENGLISH 432
SI 681	LATIN 502
SI 681	WOMENSTD 530
SI 681	EDUC 526
SI 681	ANTHRCUL 527
SI 681	FIN 615
SI 681	WOMENSTD 425
SI 681	PAT 542
SI 681	PUBPOL 735
SI 681	NRE 441
SI 681	DUTCH 511
SI 681	ACC 272
SI 681	MKT 625
SI 681	BIT 601
SI 681	ASIAN 625
SI 681	ASIANLAN 499
SI 681	ASIANLAN 126
SI 681	PSYCH 788
SI 681	PSYCH 786
SI 681	MHS 665
SI 681	HISTART 461
SI 681	BIT 582
SI 681	WOMENSTD 580
SI 681	ASIANLAN 407
SI 681	ASIAN 535
SI 681	COMM 783
SI 681	ASIAN 536
SI 681	SI 562
SI 681	DESCI 501
SI 681	ENGLISH 569
SI 681	FILMVID 406
SI 681	EDUC 703
SI 681	STRATEGY 553
SI 681	SOC 711
SI 681	ECON 502
SI 681	SOC 510
SI 681	MHS 661
SI 681	ASIANLAN 125
SI 681	MO 622
SI 681	CHIN 799
SI 681	PSYCH 785
SI 681	BIT 551
SI 681	COMM 810
SI 681	AMCULT 425
SI 681	STATS 503
SI 681	ARTDES 611
SI 681	MUSICOL 503
SI 681	IOE 434
SI 681	HISTORY 698
SI 681	EDUC 500
SI 681	ACC 630
SI 681	SI 701
SI 681	PHIL 605
SI 681	ACABS 591
SI 681	LING 517
SI 681	FIN 621
SI 681	BIT 678
SI 681	CMPLXSYS 501
SI 681	PSYCH 614
SI 681	MUSMETH 406
SI 681	PSYCH 685
SI 681	BA 523
SI 681	ES 715
SI 681	SI 550
SI 681	ENGLISH 473
SI 681	ENGLISH 434
SI 681	OMS 620
SI 681	EDUC 525
SI 681	PUBPOL 638
SI 681	SI 760
SI 681	MO 501
SI 681	ASIAN 699
SI 681	SI 724
SI 681	HBEHED 600
SI 681	ARTDES 700
SI 681	SI 699
SI 681	PSYCH 619
SI 681	PSYCH 681
SI 681	ELI 338
SI 681	PUBPOL 688
SI 681	SI 737
SI 681	HISTART 489
SI 681	SI 767
SI 681	SI 661
SI 681	PSYCH 689
SI 681	PSYCH 988
SI 681	ARTDES 600
SI 681	PSYCH 808
SI 681	PUBPOL 754
SI 681	EDUC 898
SI 681	PSYCH 995
SI 681	EDUC 606
SI 682	SI 792
SI 682	BIT 646
SI 682	MO 700
SI 682	SI 702
SI 682	SI 683
SI 682	BIT 648
SI 682	ELI 320
SI 682	SI 791
SI 682	SI 708
SI 682	PUBPOL 650
SI 682	BIT 750
SI 682	IOE 836
SI 682	IOE 434
SI 682	SI 653
SI 682	COMM 993
SI 682	EDUC 626
SI 682	BIT 551
SI 682	COMM 810
SI 682	SI 840
SI 682	SI 686
SI 682	BIT 514
SI 682	STRATEGY 673
SI 682	OMS 501
SI 682	MKT 620
SI 682	SI 687
SI 682	ENGLISH 528
SI 682	NRE 605
SI 682	PUBPOL 720
SI 682	PHIL 420
SI 682	ENGLISH 590
SI 682	RCIDIV 351
SI 682	PSYCH 703
SI 682	IOE 837
SI 682	EECS 695
SI 682	OMS 548
SI 682	BIT 645
SI 682	STATS 405
SI 682	STATS 400
SI 682	POLSCI 695
SI 682	SI 661
SI 682	IOE 437
SI 682	IOE 533
SI 682	IOE 534
SI 682	POLSCI 662
SI 682	BA 525
SI 682	ES 615
SI 682	PSYCH 442
SI 682	ENGR 477
SI 682	MECHENG 581
SI 682	POLSCI 813
SI 682	IOE 990
SI 682	EDUC 758
SI 682	EECS 498
SI 682	ARCH 551
SI 682	SURVMETH 680
SI 682	SI 630
SI 682	ITALIAN 361
SI 682	HISTORY 798
SI 682	BA 518
SI 682	KINESLGY 684
SI 682	ARTDES 713
SI 682	IOE 465
SI 682	ARTDES 716
SI 682	ARTDES 715
SI 682	ARTDES 652
SI 682	ARTDES 651
SI 682	CAAS 629
SI 682	LING 510
SI 682	EDUC 793
SI 682	EDUC 791
SI 682	EDUC 790
SI 682	PSYCH 751
SI 682	MCDB 427
SI 682	EDUC 728
SI 682	MATH 417
SI 682	UP 503
SI 682	BIOSTAT 503
SI 682	PSYCH 682
SI 682	ARTDES 751
SI 682	ARTDES 616
SI 682	ARTDES 615
SI 682	EDUC 580
SI 682	MO 512
SI 682	MECHENG 599
SI 682	BIOINF 526
SI 682	BIOINF 527
SI 682	EECS 280
SI 682	MATH 425
SI 682	SI 751
SI 682	EDUC 600
SI 682	PSYCH 640
SI 682	PSYCH 644
SI 682	EDUC 860
SI 682	IOE 510
SI 682	SI 888
SI 682	ANTHRCUL 558
SI 682	EDUC 526
SI 682	ANTHRCUL 527
SI 682	PAT 542
SI 682	DUTCH 511
SI 682	MKT 625
SI 682	ARTDES 609
SI 682	ARTDES 605
SI 682	MO 615
SI 682	MO 611
SI 682	PSYCH 788
SI 682	PSYCH 786
SI 682	IOE 801
SI 682	BIT 582
SI 682	EECS 594
SI 682	ARTDES 551
SI 682	WOMENSTD 580
SI 682	COMM 783
SI 682	SI 562
SI 682	DESCI 501
SI 682	IOE 636
SI 682	FILMVID 406
SI 682	EDUC 703
SI 682	STRATEGY 553
SI 682	CSIB 645
SI 682	SOC 711
SI 682	IOE 800
SI 682	CAAS 469
SI 682	ARTDES 456
SI 682	SURVMETH 630
SI 682	PSYCH 785
SI 682	BIT 513
SI 682	MKT 501
SI 682	SWC 993
SI 682	BIT 512
SI 682	SI 692
SI 682	ELI 321
SI 682	MSP 601
SI 682	MSP 602
SI 682	STATS 503
SI 682	ARTDES 611
SI 682	RACKHAM 570
SI 682	MO 561
SI 682	IOE 539
SI 682	SOC 522
SI 682	HISTORY 698
SI 682	EDUC 500
SI 682	POLSCI 596
SI 682	PHIL 423
SI 682	STRATEGY 675
SI 682	ASIAN 500
SI 682	BIT 678
SI 682	CMPLXSYS 501
SI 682	PSYCH 614
SI 682	PSYCH 685
SI 682	BA 523
SI 682	ES 715
SI 682	IOE 491
SI 682	ELI 330
SI 682	MKT 619
SI 682	STRATEGY 669
SI 682	EDUC 525
SI 682	COMM 781
SI 682	SI 542
SI 682	ENGLISH 407
SI 682	MSP 609
SI 682	PSYCH 619
SI 682	PSYCH 613
SI 682	PSYCH 681
SI 682	ELI 338
SI 682	PUBPOL 688
SI 682	EDUC 601
SI 682	EDUC 737
SI 682	BE 501
SI 682	PSYCH 689
SI 682	PSYCH 988
SI 682	PUBPOL 687
SI 682	PUBPOL 671
SI 682	SI 516
SI 682	ARTDES 600
SI 682	PSYCH 808
SI 682	PUBPOL 754
SI 682	EDUC 898
SI 682	PSYCH 995
SI 682	NRE 531
SI 683	OMS 616
SI 683	STRATEGY 574
SI 683	ACC 630
SI 683	ES 715
SI 683	MKT 619
SI 683	OMS 620
SI 683	ELI 320
SI 683	ARCH 531
SI 683	MKT 620
SI 683	SI 687
SI 683	PUBPOL 754
SI 683	IOE 536
SI 683	DESCI 502
SI 683	SI 688
SI 683	SI 840
SI 683	RACKHAM 998
SI 683	SI 686
SI 683	SI 690
SI 683	BIT 512
SI 683	SI 684
SI 683	SI 791
SI 683	SI 702
SI 683	SI 792
SI 684	ENGLISH 528
SI 684	ASIANLAN 430
SI 684	CSIB 676
SI 684	PSYCH 418
SI 684	PUBPOL 759
SI 684	STATS 405
SI 684	ASIANLAN 429
SI 684	EDUC 758
SI 684	KINESLGY 684
SI 684	COMM 698
SI 684	EDUC 728
SI 684	CSIB 502
SI 684	COMM 799
SI 684	ELI 334
SI 684	MATH 423
SI 684	EDUC 609
SI 684	ECON 405
SI 684	EDUC 462
SI 684	MKT 625
SI 684	ASIANLAN 499
SI 684	BIT 582
SI 684	EDUC 626
SI 684	COMM 810
SI 684	SI 689
SI 684	SI 702
SI 684	SI 688
SI 684	PUBPOL 650
SI 684	SOC 522
SI 684	STRATEGY 675
SI 684	PUBPOL 529
SI 684	BA 523
SI 684	SI 550
SI 684	SI 510
SI 684	PUBPOL 636
SI 684	COMM 781
SI 684	AMCULT 993
SI 684	ENGLISH 407
SI 684	IOE 536
SI 684	SI 686
SI 684	SI 791
SI 684	BIT 514
SI 684	STRATEGY 673
SI 684	EDUC 601
SI 684	SI 687
SI 684	SI 690
SI 684	SI 792
SI 684	PUBPOL 585
SI 684	MO 512
SI 684	SI 516
SI 684	SWC 993
SI 684	ELI 321
SI 684	DESCI 502
SI 684	MO 700
SI 684	BIT 648
SI 684	HISTORY 698
SI 684	ELI 320
SI 684	BIT 646
SI 684	BIT 512
SI 684	SI 692
SI 686	SI 702
SI 686	SI 689
SI 686	PUBPOL 650
SI 686	BIT 648
SI 686	POLSCI 596
SI 686	STRATEGY 574
SI 686	PUBPOL 529
SI 686	ELI 330
SI 686	COMM 781
SI 686	BIT 514
SI 686	ELI 338
SI 686	ECON 500
SI 686	COMM 810
SI 686	SI 708
SI 686	DESCI 502
SI 686	SI 701
SI 686	COMM 993
SI 686	SI 840
SI 686	SI 688
SI 686	SI 690
SI 686	ARCH 531
SI 686	SI 692
SI 687	ELI 321
SI 687	SI 689
SI 687	PUBPOL 650
SI 687	BIT 648
SI 687	STRATEGY 574
SI 687	ACC 564
SI 687	PUBPOL 529
SI 687	ES 715
SI 687	ELI 330
SI 687	COMM 781
SI 687	BIT 514
SI 687	SI 699
SI 687	ELI 338
SI 687	SI 702
SI 687	SI 562
SI 687	COMM 810
SI 687	SI 708
SI 687	DESCI 502
SI 687	SI 688
SI 687	SI 701
SI 687	COMM 993
SI 687	SI 840
SI 687	SI 690
SI 687	ARCH 531
SI 688	RACKHAM 998
SI 688	SI 791
SI 688	BIT 512
SI 688	IOE 836
SI 688	IOE 434
SI 688	SI 653
SI 688	ACC 564
SI 688	ELI 320
SI 688	BIT 551
SI 688	BIT 513
SI 688	COMM 810
SI 688	SI 702
SI 688	SI 840
SI 688	SI 792
SI 688	BIT 514
SI 688	OMS 501
SI 688	MKT 620
SI 688	NRE 605
SI 688	WOMENSTD 551
SI 688	PUBPOL 720
SI 688	ES 581
SI 688	PSYCH 703
SI 688	FIN 647
SI 688	IOE 837
SI 688	OMS 548
SI 688	STATS 405
SI 688	POLSCI 695
SI 688	IOE 437
SI 688	IOE 533
SI 688	IOE 534
SI 688	NRE 512
SI 688	BA 525
SI 688	ES 615
SI 688	PSYCH 442
SI 688	ENGR 477
SI 688	MECHENG 581
SI 688	LHC 524
SI 688	IOE 990
SI 688	EDUC 758
SI 688	EECS 498
SI 688	MKT 601
SI 688	MKT 603
SI 688	MKT 608
SI 688	SURVMETH 680
SI 688	SI 630
SI 688	ITALIAN 361
SI 688	BA 518
SI 688	IOE 465
SI 688	CAAS 629
SI 688	LING 510
SI 688	EDUC 793
SI 688	EDUC 791
SI 688	EDUC 790
SI 688	FIN 622
SI 688	MCDB 427
SI 688	EDUC 728
SI 688	MATH 417
SI 688	UP 503
SI 688	MO 512
SI 688	MECHENG 599
SI 688	BIOINF 526
SI 688	BIOINF 527
SI 688	EECS 280
SI 688	MATH 425
SI 688	SI 751
SI 688	EDUC 600
SI 688	EDUC 609
SI 688	PSYCH 640
SI 688	EDUC 860
SI 688	HISTORY 786
SI 688	IOE 510
SI 688	ANTHRCUL 558
SI 688	EDUC 526
SI 688	FIN 615
SI 688	MO 615
SI 688	MO 611
SI 688	IOE 801
SI 688	BIT 582
SI 688	IOE 636
SI 688	FILMVID 406
SI 688	EDUC 703
SI 688	STRATEGY 553
SI 688	SOC 711
SI 688	SOC 510
SI 688	IOE 800
SI 688	CAAS 469
SI 688	SURVMETH 630
SI 688	BIT 646
SI 688	EDUC 626
SI 688	MKT 501
SI 688	SI 708
SI 688	ELI 321
SI 688	MO 700
SI 688	PUBPOL 650
SI 688	OMS 616
SI 688	BIT 750
SI 688	STATS 503
SI 688	BIT 648
SI 688	MO 561
SI 688	IOE 539
SI 688	SOC 522
SI 688	EDUC 500
SI 688	POLSCI 596
SI 688	SWC 630
SI 688	COMM 993
SI 688	FIN 621
SI 688	BIT 678
SI 688	ES 715
SI 688	IOE 491
SI 688	ELI 330
SI 688	MKT 619
SI 688	STRATEGY 669
SI 688	EDUC 525
SI 688	PUBPOL 636
SI 688	AMCULT 993
SI 688	SI 542
SI 688	SI 692
SI 688	STRATEGY 673
SI 688	PSYCH 613
SI 688	ELI 338
SI 688	MO 603
SI 688	PUBPOL 688
SI 688	EDUC 601
SI 688	EDUC 737
SI 688	BE 501
SI 688	SI 719
SI 688	RACKHAM 575
SI 688	SI 661
SI 688	PUBPOL 687
SI 688	PUBPOL 671
SI 688	SI 562
SI 688	PSYCH 808
SI 688	PUBPOL 754
SI 688	EDUC 898
SI 688	SWC 993
SI 688	MSP 601
SI 688	MSP 602
SI 688	HISTORY 698
SI 688	SI 701
SI 688	MSP 609
SI 688	EDUC 606
SI 688	MHS 663
SI 689	ELI 321
SI 689	SI 840
SI 689	SI 690
SI 689	SI 562
SI 689	BIT 750
SI 689	IOE 836
SI 689	STRATEGY 675
SI 689	MKT 619
SI 689	BIT 514
SI 689	STRATEGY 673
SI 689	MKT 620
SI 689	SI 792
SI 689	NRE 605
SI 689	ACC 315
SI 689	ACC 312
SI 689	RCIDIV 351
SI 689	STRATEGY 514
SI 689	PSYCH 703
SI 689	IOE 837
SI 689	STATS 405
SI 689	POLSCI 695
SI 689	IOE 437
SI 689	IOE 533
SI 689	IOE 534
SI 689	POLSCI 662
SI 689	BA 525
SI 689	ECON 600
SI 689	ENGR 477
SI 689	MECHENG 581
SI 689	IOE 990
SI 689	EDUC 758
SI 689	SURVMETH 680
SI 689	SI 630
SI 689	ITALIAN 361
SI 689	BA 518
SI 689	IOE 465
SI 689	CAAS 629
SI 689	EDUC 728
SI 689	MATH 417
SI 689	HMP 617
SI 689	BIOSTAT 503
SI 689	ELI 337
SI 689	EECS 280
SI 689	MATH 425
SI 689	SI 751
SI 689	PSYCH 640
SI 689	EDUC 860
SI 689	IOE 510
SI 689	ACC 272
SI 689	MKT 625
SI 689	BIT 601
SI 689	MO 615
SI 689	IOE 801
SI 689	LING 441
SI 689	BIT 582
SI 689	DESCI 501
SI 689	IOE 636
SI 689	FILMVID 406
SI 689	ECON 434
SI 689	SOC 510
SI 689	IOE 800
SI 689	SURVMETH 630
SI 689	RACKHAM 998
SI 689	SI 791
SI 689	SI 708
SI 689	OMS 616
SI 689	MO 561
SI 689	IOE 539
SI 689	IOE 434
SI 689	SOC 522
SI 689	POLSCI 596
SI 689	STRATEGY 574
SI 689	ACC 630
SI 689	SI 701
SI 689	COMM 993
SI 689	BIT 678
SI 689	IOE 491
SI 689	ELI 330
SI 689	OMS 620
SI 689	SI 542
SI 689	ELI 320
SI 689	BIT 646
SI 689	BIT 512
SI 689	OMS 501
SI 689	PSYCH 613
SI 689	ELI 338
SI 689	EDUC 601
SI 689	BE 501
SI 689	MO 512
SI 689	PUBPOL 687
SI 689	EDUC 626
SI 689	PUBPOL 754
SI 689	BIT 551
SI 689	COMM 810
SI 689	SWC 993
SI 689	MO 700
SI 689	BIT 648
SI 689	SI 692
SI 690	SI 792
SI 690	SI 791
SI 690	NRE 531
SI 690	ARCH 531
SI 690	HISTORY 698
SI 690	COMM 993
SI 690	BIT 512
SI 690	SI 702
SI 690	PUBPOL 754
SI 690	MKT 501
SI 690	SWC 993
SI 690	BIT 646
SI 690	RACKHAM 998
SI 690	BIT 648
SI 690	MHS 663
SI 690	IOE 536
SI 690	NRE 540
SI 690	HISTART 489
SI 690	UP 507
SI 690	SI 696
SI 690	MSP 601
SI 690	MSP 602
SI 690	RACKHAM 575
SI 690	SI 516
SI 690	SI 562
SI 690	OMS 616
SI 690	BIT 750
SI 690	STATS 503
SI 690	IOE 836
SI 690	MO 561
SI 690	EECS 584
SI 690	MUSICOL 503
SI 690	IOE 539
SI 690	SI 653
SI 690	ACABS 591
SI 690	LING 517
SI 690	CMPLXSYS 501
SI 690	BA 523
SI 690	ELI 330
SI 690	ENGLISH 473
SI 690	ENGLISH 407
SI 690	EDUC 626
SI 690	BIT 551
SI 690	BIT 513
SI 690	COMM 810
SI 690	MSP 609
SI 690	SI 840
SI 690	ELI 321
SI 690	DESCI 502
SI 690	SI 699
SI 690	PUBPOL 534
SI 690	OMS 501
SI 690	ELI 338
SI 690	PUBPOL 688
SI 690	EDUC 601
SI 690	BE 501
SI 690	MO 700
SI 690	ENGLISH 528
SI 690	HISTORY 451
SI 690	HISTORY 456
SI 690	NRE 605
SI 690	ASIANLAN 430
SI 690	WOMENSTD 551
SI 690	HISTART 463
SI 690	PUBPOL 720
SI 690	OM 587
SI 690	ACC 315
SI 690	ACC 312
SI 690	ENGLISH 590
SI 690	LATIN 401
SI 690	EDUC 744
SI 690	EDUC 740
SI 690	HISTART 608
SI 690	SI 719
SI 690	IOE 425
SI 690	ASIANLAN 325
SI 690	ASIANLAN 326
SI 690	EDUC 849
SI 690	RUSSIAN 521
SI 690	CSIB 676
SI 690	LAW 608
SI 690	PSYCH 418
SI 690	CSIB 574
SI 690	SOC 535
SI 690	PUBPOL 750
SI 690	ADMIN 761
SI 690	PUBPOL 759
SI 690	IOE 837
SI 690	PSYCH 561
SI 690	EECS 695
SI 690	OMS 548
SI 690	RACKHAM 571
SI 690	UP 406
SI 690	BIOSTAT 650
SI 690	ASIAN 532
SI 690	EDUC 662
SI 690	PUBPOL 585
SI 690	EECS 588
SI 690	ASIAN 455
SI 690	STATS 405
SI 690	STATS 407
SI 690	STATS 400
SI 690	POLSCI 695
SI 690	BIOSTAT 601
SI 690	SI 661
SI 690	OM 612
SI 690	IOE 437
SI 690	IOE 533
SI 690	IOE 534
SI 690	BCS 439
SI 690	NRE 512
SI 690	BA 525
SI 690	ES 615
SI 690	PSYCH 442
SI 690	PUBPOL 667
SI 690	ENGR 477
SI 690	MECHENG 581
SI 690	ASIANLAN 425
SI 690	ASIANLAN 429
SI 690	POLSCI 594
SI 690	BIOINF 551
SI 690	CHIN 588
SI 690	ENGLISH 463
SI 690	EDUC 755
SI 690	EDUC 754
SI 690	IOE 990
SI 690	EDUC 752
SI 690	EDUC 758
SI 690	ITALIAN 103
SI 690	EECS 498
SI 690	SURVMETH 680
SI 690	EDUC 874
SI 690	SI 630
SI 690	OM 625
SI 690	HISTORY 798
SI 690	BA 518
SI 690	CIS 512
SI 690	CIS 513
SI 690	KINESLGY 684
SI 690	HISTORY 641
SI 690	ARTDES 713
SI 690	IOE 465
SI 690	ARTDES 716
SI 690	ARTDES 715
SI 690	ARTDES 652
SI 690	ARTDES 651
SI 690	CAAS 629
SI 690	HISTORY 498
SI 690	SI 524
SI 690	HISTART 531
SI 690	MCDB 427
SI 690	EDUC 728
SI 690	MATH 417
SI 690	CSIB 502
SI 690	UMOVE 101
SI 690	UP 503
SI 690	IOE 421
SI 690	HMP 617
SI 690	ELI 420
SI 690	BIOSTAT 503
SI 690	ARTDES 751
SI 690	ARTDES 616
SI 690	ARTDES 615
SI 690	EDUC 580
SI 690	ELI 336
SI 690	ENGLISH 503
SI 690	ENGLISH 501
SI 690	CHIN 610
SI 690	MATH 423
SI 690	MO 512
SI 690	MECHENG 599
SI 690	ANTHRCUL 458
SI 690	BIOINF 526
SI 690	BIOINF 527
SI 690	EECS 280
SI 690	MATH 425
SI 690	SI 751
